tX;tY;tZ;rX;rY;rZ;rW;time(s)
0.7743425;8.856981;-1.216727;-0.05690452;0.9429562;0.2234483;0.2401382;9.600019
0.7787541;8.861399;-1.222603;-0.05554057;0.9444575;0.2300154;0.228053;9.633352
0.7806244;8.863854;-1.224617;-0.05475968;0.9451709;0.2334683;0.2216886;9.666685
0.7815413;8.865998;-1.226459;-0.05452163;0.9453794;0.2341764;0.220106;9.700019
0.7848819;8.868975;-1.229614;-0.05459366;0.9453027;0.2344858;0.2200881;9.733353
0.7887768;8.873708;-1.232675;-0.05459366;0.9453027;0.2344858;0.2200881;9.766685
0.7897655;8.874396;-1.236729;-0.05459366;0.9453027;0.2344858;0.2200881;9.800019
0.7928156;8.876301;-1.239975;-0.05451201;0.9453698;0.2348308;0.2194516;9.833352
0.794299;8.87884;-1.244492;-0.0536796;0.9460192;0.2379525;0.213412;9.866686
0.7953202;8.880854;-1.247558;-0.04937769;0.948983;0.2469703;0.1897337;9.90002
0.7950742;8.882505;-1.249999;-0.04631041;0.9508585;0.2507836;0.1755882;9.933352
0.7980082;8.886843;-1.253495;-0.04342688;0.9525265;0.253225;0.1633538;9.966686
0.8012292;8.887959;-1.258937;-0.03866733;0.9548551;0.2571925;0.1435566;10.00002
0.8046759;8.889197;-1.264425;-0.0353848;0.9562301;0.2595778;0.1303502;10.03335
0.8044205;8.891096;-1.270776;-0.03255807;0.9571871;0.2618565;0.1190124;10.06669
0.8044461;8.894533;-1.273453;-0.02731322;0.9584088;0.2665783;0.09819714;10.10002
0.8043016;8.898383;-1.275729;-0.02177774;0.9595151;0.2699332;0.07741201;10.13335
0.8034493;8.902452;-1.280293;-0.01892726;0.9600294;0.2710953;0.06702707;10.16669
0.8022799;8.90356;-1.284196;-0.0153592;0.9604863;0.2725824;0.05412053;10.20002
0.8009468;8.905412;-1.289343;-0.01254716;0.9607322;0.2736716;0.04404718;10.23335
0.8007035;8.908897;-1.294622;-0.01070291;0.9607429;0.2746947;0.03743337;10.26669
0.802695;8.911487;-1.301047;-0.008784915;0.9604462;0.276651;0.0304985;10.30002
0.8016124;8.914131;-1.304031;-0.004763623;0.9598804;0.279893;0.01633663;10.33335
0.8013434;8.916746;-1.306901;-0.001571535;0.9592684;0.2824416;0.005337472;10.36669
0.8034204;8.919513;-1.308804;0.003087202;0.9582044;0.2858807;-0.01034757;10.40002
0.804774;8.924741;-1.312806;0.0052848;0.9573478;0.2883566;-0.01754561;10.43335
0.80567;8.928233;-1.319447;0.009747713;0.9549821;0.2948173;-0.03157512;10.46669
0.8046045;8.929268;-1.324408;0.0133462;0.9530017;0.2996803;-0.04244176;10.50002
0.8057663;8.932932;-1.327124;0.0163091;0.9512899;0.3035952;-0.05110319;10.53335
0.8051599;8.933903;-1.333335;0.01842703;0.9502374;0.3056595;-0.05728613;10.56669
0.8023635;8.934947;-1.339357;0.01956693;0.9498248;0.3062129;-0.06069359;10.60002
0.7997811;8.937568;-1.344936;0.0211126;0.9493148;0.3067346;-0.06534154;10.63335
0.8013549;8.941279;-1.34755;0.02278739;0.9486583;0.3075513;-0.07028893;10.66669
0.7987734;8.945412;-1.350572;0.02646768;0.9471859;0.3091305;-0.08109784;10.70002
0.7995532;8.950661;-1.354632;0.03025852;0.9456582;0.3103449;-0.09220135;10.73335
0.79955;8.952078;-1.358402;0.03902276;0.9418899;0.3121842;-0.1177354;10.76669
0.7999688;8.952725;-1.362241;0.04462018;0.9388724;0.314256;-0.1333074;10.80002
0.7968476;8.957234;-1.364204;0.04823634;0.9367037;0.3159181;-0.1430217;10.83335
0.797816;8.959047;-1.367475;0.05422819;0.932733;0.3193458;-0.1583877;10.86669
0.7970701;8.963526;-1.371517;0.06061462;0.9282719;0.3229178;-0.1742451;10.90002
0.7942536;8.968918;-1.372893;0.0670594;0.923777;0.3254264;-0.1903592;10.93335
0.7913393;8.969563;-1.37411;0.07283267;0.9196067;0.3273441;-0.2046086;10.96669
0.7883156;8.97211;-1.379824;0.07728476;0.9163118;0.3285381;-0.2155516;11.00002
0.7877439;8.97755;-1.380803;0.07961556;0.9145236;0.3292487;-0.2211408;11.03335
0.7839035;8.980512;-1.384448;0.08069669;0.9136181;0.3299362;-0.2234552;11.06669
0.7845509;8.98137;-1.385711;0.08069669;0.9136181;0.3299362;-0.2234552;11.10002
0.7844556;8.986114;-1.389298;0.08069669;0.9136181;0.3299362;-0.2234552;11.13336
0.7821527;8.990557;-1.393345;0.08069669;0.9136181;0.3299362;-0.2234552;11.16669
0.7780216;8.992716;-1.396227;0.08069669;0.9136181;0.3299362;-0.2234552;11.20002
0.7741584;8.997107;-1.402084;0.08080469;0.9135449;0.3299098;-0.2237543;11.23336
0.7744927;9.001089;-1.406525;0.08185012;0.912774;0.329969;-0.2264172;11.26669
0.7737716;9.002972;-1.412113;0.0844859;0.9111984;0.3277147;-0.2349099;11.30002
0.7707681;9.005269;-1.413153;0.08593683;0.9102483;0.3267004;-0.2394361;11.33336
0.7677792;9.008676;-1.416645;0.09068792;0.9069516;0.3231738;-0.2545057;11.36669
0.7667927;9.013506;-1.421179;0.09342514;0.9049355;0.3207876;-0.2635504;11.40002
0.7643275;9.018229;-1.425013;0.09470153;0.9039109;0.3200915;-0.267429;11.43336
0.763248;9.020376;-1.427876;0.09491103;0.9037356;0.3200294;-0.2680206;11.46669
0.7597207;9.021218;-1.429698;0.09567599;0.9031514;0.3191575;-0.2707438;11.50002
0.7599637;9.023816;-1.433338;0.09646553;0.9025875;0.3176298;-0.2741196;11.53336
0.7579101;9.02939;-1.435372;0.09680473;0.9023453;0.3168811;-0.2756596;11.56669
0.7567909;9.031167;-1.440441;0.09733599;0.9019059;0.3163953;-0.2774628;11.60002
0.7543763;9.03372;-1.445368;0.09798081;0.9013831;0.3155495;-0.2798871;11.63336
0.7540395;9.038234;-1.449913;0.09820978;0.9012222;0.3148312;-0.2811311;11.66669
0.7493439;9.038972;-1.451258;0.099304;0.9003619;0.3122183;-0.2863686;11.70002
0.7470347;9.044274;-1.456084;0.1007822;0.8990893;0.3091425;-0.2931081;11.73336
0.7432342;9.046898;-1.4602;0.1021157;0.8978535;0.3067476;-0.2988937;11.76669
0.7425042;9.049232;-1.463878;0.1027226;0.8972697;0.3055648;-0.3016378;11.80002
0.7396616;9.054267;-1.468723;0.1033233;0.8966767;0.3043807;-0.3043807;11.83336
0.7364703;9.056214;-1.472309;0.1043147;0.8956717;0.3030593;-0.3082951;11.86669
0.7364478;9.061628;-1.477331;0.1043147;0.8956717;0.3030593;-0.3082951;11.90002
0.7319931;9.06673;-1.480266;0.1043147;0.8956717;0.3030593;-0.3082951;11.93336
0.72759;9.068767;-1.484794;0.1043147;0.8956717;0.3030593;-0.3082951;11.96669
0.7267621;9.069587;-1.49037;0.1044139;0.8955706;0.3030251;-0.3085884;12.00002
0.7222235;9.071231;-1.491513;0.1051869;0.8947397;0.3007873;-0.3128953;12.03336
0.7218385;9.075632;-1.495448;0.1067007;0.8930295;0.2972878;-0.3205205;12.06669
0.7171948;9.07795;-1.496564;0.1076366;0.8919393;0.2956285;-0.3247498;12.10002
0.7132324;9.08054;-1.501377;0.10811;0.8913966;0.2951249;-0.3265358;12.13336
0.7110336;9.082763;-1.506834;0.10811;0.8913966;0.2951249;-0.3265358;12.16669
0.708114;9.086527;-1.508852;0.10811;0.8913966;0.2951249;-0.3265358;12.20002
0.7031187;9.090673;-1.513295;0.10811;0.8913966;0.2951249;-0.3265358;12.23336
0.6996016;9.095223;-1.514834;0.10811;0.8913966;0.2951249;-0.3265358;12.26669
0.6952975;9.098075;-1.519178;0.10811;0.8913966;0.2951249;-0.3265358;12.30002
0.6926461;9.101038;-1.524688;0.10811;0.8913966;0.2951249;-0.3265358;12.33336
0.687755;9.105047;-1.528933;0.10811;0.8913966;0.2951249;-0.3265358;12.36669
0.6830068;9.110186;-1.531455;0.10811;0.8913966;0.2951249;-0.3265358;12.40002
0.6809222;9.114244;-1.533225;0.10811;0.8913966;0.2951249;-0.3265358;12.43336
0.6800979;9.116028;-1.53799;0.10811;0.8913966;0.2951249;-0.3265358;12.46669
0.6799194;9.118834;-1.541573;0.1066139;0.8929427;0.2940165;-0.3237919;12.50002
0.679494;9.120606;-1.544814;0.1034553;0.8962106;0.2918451;-0.3176949;12.53336
0.6754458;9.121205;-1.54613;0.0939064;0.90599;0.2845714;-0.2989697;12.56669
0.6751533;9.125811;-1.551603;0.08462878;0.9153704;0.2789836;-0.2776746;12.60002
0.6727092;9.126505;-1.555821;0.07172754;0.9279383;0.2712383;-0.2453884;12.63336
0.6719921;9.129792;-1.557255;0.06102137;0.9381152;0.260934;-0.2193853;12.66669
0.6677585;9.134706;-1.562164;0.04790241;0.9502057;0.2462929;-0.184809;12.70002
0.6667195;9.135097;-1.566857;0.03918508;0.9581054;0.2340039;-0.1604394;12.73336
0.6664788;9.136145;-1.570411;0.0319447;0.9644656;0.2228861;-0.1382301;12.76669
0.6627524;9.138454;-1.575583;0.02498853;0.9705426;0.2099496;-0.1155155;12.80002
0.6597193;9.139157;-1.582443;0.0200791;0.9746125;0.2005025;-0.09760151;12.83336
0.658216;9.139219;-1.584454;0.01712344;0.9770511;0.1940152;-0.08623281;12.86669
0.6569685;9.140457;-1.590697;0.01275953;0.9806883;0.1827559;-0.06846903;12.90003
0.6566363;9.140302;-1.595647;0.01054086;0.9826044;0.1758027;-0.05891541;12.93336
0.6574594;9.141596;-1.601012;0.008011163;0.9847068;0.1675453;-0.04708368;12.96669
0.6572494;9.141149;-1.605745;0.005979303;0.9863796;0.1602004;-0.03681555;13.00003
0.6558561;9.143149;-1.608873;0.005056793;0.9872212;0.1560293;-0.0319951;13.03336
0.6548703;9.146915;-1.613655;0.004429948;0.9876848;0.1537844;-0.02845147;13.06669
0.6531779;9.147477;-1.620616;0.003877136;0.9880727;0.1518583;-0.02522676;13.10003
0.6543372;9.148005;-1.623464;0.003639197;0.988352;0.1502462;-0.02393942;13.13336
0.6559862;9.148481;-1.627574;0.003224065;0.9888907;0.1470189;-0.02168598;13.16669
0.6570683;9.151372;-1.631529;0.002958169;0.9894411;0.1434622;-0.02040213;13.20003
0.6556924;9.151276;-1.638275;0.002884938;0.9896346;0.1421678;-0.02008215;13.23336
0.6569232;9.153526;-1.643383;0.002884938;0.9896346;0.1421678;-0.02008215;13.26669
0.6550032;9.153904;-1.646741;0.002871794;0.9897275;0.1415201;-0.02008403;13.30003
0.6530282;9.155958;-1.653244;0.00303233;0.9901511;0.1382757;-0.02171362;13.33336
0.6537078;9.155259;-1.658378;0.003153224;0.9902196;0.1376245;-0.0226877;13.36669
0.6512956;9.15527;-1.664134;0.003294128;0.9904129;0.1359999;-0.02398933;13.40003
0.6506539;9.159116;-1.670093;0.00379579;0.9908621;0.1317692;-0.02854312;13.43336
0.649271;9.159667;-1.675367;0.004425608;0.9912283;0.1275288;-0.0343984;13.46669
0.6506366;9.160099;-1.680479;0.005247553;0.991461;0.1232734;-0.04220493;13.50003
0.6515558;9.162383;-1.683144;0.006025325;0.9916367;0.1186844;-0.05034304;13.53336
0.6528129;9.162817;-1.686534;0.006802882;0.9916862;0.1140843;-0.05913452;13.56669
0.6520305;9.166422;-1.693229;0.007493875;0.9915733;0.1104562;-0.06727308;13.60003
0.6534758;9.166907;-1.696777;0.007917929;0.9914105;0.108796;-0.0721526;13.63336
0.6507593;9.16593;-1.699176;0.008502048;0.9911553;0.1058146;-0.07963786;13.66669
0.6517471;9.164947;-1.702971;0.009036451;0.9908297;0.103157;-0.08679566;13.70003
0.6522134;9.163956;-1.706856;0.009459135;0.9904989;0.1014846;-0.09232201;13.73336
0.6516462;9.166;-1.712795;0.009829965;0.9901657;0.1001409;-0.09719599;13.76669
0.6523423;9.167665;-1.718401;0.01012313;0.9898735;0.09880253;-0.1014207;13.80003
0.649737;9.166774;-1.722911;0.0103732;0.9895959;0.09746674;-0.1053208;13.83336
0.6485538;9.167974;-1.72576;0.01083617;0.9889837;0.09446621;-0.1134458;13.86669
0.6495762;9.166799;-1.729406;0.01170153;0.9874753;0.08910712;-0.1296751;13.90003
0.650749;9.169051;-1.733846;0.0124284;0.985557;0.0834092;-0.1468531;13.93336
0.6497484;9.167465;-1.738667;0.0130463;0.9827586;0.0763741;-0.1678759;13.96669
0.6483482;9.167631;-1.744608;0.01319611;0.9802142;0.07004771;-0.1846601;14.00003
0.644282;9.168301;-1.746996;0.01319003;0.9793694;0.0680548;-0.1898163;14.03336
0.6416761;9.166988;-1.75162;0.01337343;0.9755616;0.06201822;-0.2103674;14.06669
0.6374527;9.169504;-1.758376;0.01368607;0.9717589;0.05826504;-0.2282597;14.10003
0.6341205;9.17165;-1.763664;0.01377521;0.967328;0.05387035;-0.2473558;14.13336
0.6299021;9.172511;-1.770171;0.01406578;0.9652233;0.05311948;-0.2555864;14.16669
0.6263533;9.171665;-1.774761;0.01531883;0.963504;0.05650441;-0.261214;14.20003
0.6262079;9.173777;-1.778903;0.01531883;0.963504;0.05650441;-0.261214;14.23336
0.6235729;9.173024;-1.782223;0.01531883;0.963504;0.05650441;-0.261214;14.26669
0.6221666;9.173985;-1.788751;0.01531883;0.963504;0.05650441;-0.261214;14.30003
0.6203948;9.175525;-1.794374;0.01531883;0.963504;0.05650441;-0.261214;14.33336
0.6201553;9.178352;-1.798351;0.01531883;0.963504;0.05650441;-0.261214;14.36669
0.6176214;9.178415;-1.804131;0.01531883;0.963504;0.05650441;-0.261214;14.40003
0.612704;9.176875;-1.809217;0.01558512;0.9637702;0.05778605;-0.2599325;14.43336
0.6106701;9.178827;-1.811109;0.01646466;0.9641286;0.06160818;-0.2576614;14.46669
0.6072229;9.179816;-1.815404;0.01680715;0.9626802;0.06151563;-0.2630211;14.50003
0.602275;9.180571;-1.820447;0.01630891;0.9612221;0.05826467;-0.2690565;14.53336
0.5973181;9.182031;-1.823154;0.0135321;0.9605673;0.04750476;-0.273625;14.5667
0.5933449;9.184287;-1.826476;0.008674462;0.9606369;0.03018925;-0.2760257;14.60003
0.5882109;9.184575;-1.828527;0.005452954;0.9604728;0.01886128;-0.2776807;14.63336
0.5840906;9.183818;-1.833913;0.001295465;0.9591805;0.004394527;-0.2827574;14.6667
0.5816333;9.185947;-1.840416;-0.003141551;0.9566942;-0.01033194;-0.2908944;14.70003
0.5804011;9.185223;-1.844892;-0.005713116;0.9550356;-0.01844182;-0.2958618;14.73336
0.578825;9.185278;-1.848757;-0.008564185;0.9521846;-0.02680481;-0.3042248;14.7667
0.5755948;9.18342;-1.855172;-0.01109511;0.9488324;-0.03354846;-0.3137969;14.80003
0.5727988;9.18186;-1.860003;-0.0135902;0.9450433;-0.03960903;-0.3242525;14.83336
0.5699751;9.181715;-1.865557;-0.01584823;0.941471;-0.04470741;-0.3337399;14.8667
0.5688208;9.183581;-1.871262;-0.01761729;0.9380792;-0.04823921;-0.342593;14.90003
0.5671834;9.184062;-1.873154;-0.01855191;0.9361762;-0.04998457;-0.3474644;14.93336
0.5640882;9.185204;-1.87544;-0.01924114;0.9345084;-0.05112236;-0.3517249;14.9667
0.5589058;9.183821;-1.87725;-0.01940416;0.9309417;-0.0500106;-0.3612062;15.00003
0.555049;9.18556;-1.879338;-0.01828852;0.9277966;-0.04588407;-0.3698023;15.03336
0.5526091;9.183514;-1.881323;-0.01642684;0.925117;-0.04029036;-0.3771808;15.0667
0.5500048;9.182014;-1.882565;-0.01263968;0.9218755;-0.03017907;-0.3861024;15.10003
0.5477566;9.180754;-1.885253;-0.0103267;0.9206492;-0.02440953;-0.3894901;15.13336
0.5450521;9.181322;-1.890057;-0.003138018;0.9166832;-0.007199745;-0.3995374;15.1667
0.5412165;9.1831;-1.895711;-0.001576083;0.9159182;-0.003596806;-0.4013459;15.20003
0.535844;9.185405;-1.897798;6.59722E-09;0.9150034;1.496229E-08;-0.4034461;15.23336
0.5322948;9.184978;-1.899943;0.002662076;0.9135257;0.005979112;-0.4067284;15.2667
0.5277534;9.183277;-1.902215;0.005635377;0.9119891;0.01253561;-0.4099842;15.30003
0.5217717;9.18208;-1.905806;0.006315383;0.9116989;0.0140237;-0.4105712;15.33336
0.518688;9.183936;-1.907958;0.007137049;0.911266;0.01580679;-0.411453;15.3667
0.5138152;9.182352;-1.908898;0.007271696;0.9112607;0.016105;-0.4114506;15.40003
0.50998;9.18198;-1.911027;0.007271696;0.9112607;0.016105;-0.4114506;15.43336
0.5052165;9.181005;-1.914251;0.007271696;0.9112607;0.016105;-0.4114506;15.4667
0.5008847;9.182982;-1.916157;0.007271696;0.9112607;0.016105;-0.4114506;15.50003
0.4976754;9.18443;-1.919993;0.007271696;0.9112607;0.016105;-0.4114506;15.53336
0.4920703;9.185056;-1.921844;0.00863686;0.9107988;0.01907853;-0.4123191;15.5667
0.4894684;9.183396;-1.92452;0.01821609;0.9072829;0.03951368;-0.4182638;15.60003
0.4875316;9.186239;-1.92671;0.0222042;0.9055097;0.04775292;-0.4210449;15.63336
0.4850312;9.18567;-1.928631;0.0294482;0.9040146;0.0631158;-0.4217899;15.6667
0.4815443;9.186256;-1.931871;0.03799944;0.9025481;0.08144351;-0.4211057;15.70003
0.4784071;9.184901;-1.937012;0.0451675;0.8998526;0.09606724;-0.4230796;15.73336
0.4761652;9.187731;-1.939632;0.06188068;0.8980468;0.1341139;-0.4143624;15.7667
0.4706516;9.190978;-1.942354;0.06477412;0.9000418;0.1434585;-0.4063851;15.80003
0.4667059;9.190971;-1.946867;0.06477412;0.9000418;0.1434585;-0.4063851;15.83336
0.46448;9.194095;-1.947903;0.06477412;0.9000418;0.1434585;-0.4063851;15.8667
0.4624732;9.194333;-1.951572;0.06477412;0.9000418;0.1434585;-0.4063851;15.90003
0.4584177;9.197999;-1.953815;0.06477412;0.9000418;0.1434585;-0.4063851;15.93336
0.454334;9.197141;-1.957953;0.06477412;0.9000418;0.1434585;-0.4063851;15.9667
0.4499594;9.20011;-1.961768;0.06477412;0.9000418;0.1434585;-0.4063851;16.00003
0.4477183;9.199176;-1.965;0.06477412;0.9000418;0.1434585;-0.4063851;16.03337
0.4446098;9.198757;-1.969831;0.07937915;0.8856944;0.1647535;-0.4267326;16.0667
0.4391422;9.200216;-1.9742;0.0971078;0.8699102;0.1899694;-0.4446773;16.10003
0.4361459;9.200798;-1.976867;0.1295572;0.8435713;0.2349343;-0.4651971;16.13337
0.4333184;9.204554;-1.981443;0.157016;0.8227342;0.2729897;-0.4732134;16.1667
0.4316046;9.206413;-1.984058;0.1984991;0.7934092;0.3384177;-0.4653746;16.20003
0.4276269;9.211186;-1.985188;0.2184767;0.77785;0.3716406;-0.4572753;16.23336
0.4251297;9.214714;-1.987134;0.2383277;0.7605467;0.4026888;-0.4501226;16.2667
0.42294;9.220592;-1.98874;0.2569464;0.7429953;0.431566;-0.4423656;16.30003
0.4213545;9.227237;-1.990707;0.2701642;0.7296854;0.4527548;-0.4354121;16.33336
0.4196832;9.230897;-1.993703;0.2730307;0.726729;0.4565394;-0.4346161;16.3667
0.418743;9.23431;-1.993273;0.2639567;0.73593;0.4483326;-0.4332802;16.40003
0.4181707;9.236268;-1.993923;0.2639567;0.73593;0.4483326;-0.4332802;16.43336
0.4137691;9.240283;-1.993503;0.2639567;0.73593;0.4483326;-0.4332802;16.4667
0.4122637;9.245428;-1.996893;0.2639567;0.73593;0.4483326;-0.4332802;16.50003
0.409573;9.251462;-1.998992;0.2639567;0.73593;0.4483326;-0.4332802;16.53337
0.4072458;9.2569;-1.99764;0.2639567;0.73593;0.4483326;-0.4332802;16.5667
0.4045293;9.261209;-1.999563;0.2639567;0.73593;0.4483326;-0.4332802;16.60003
0.4016644;9.267432;-2.001949;0.2546268;0.7452447;0.4437044;-0.4276704;16.63337
0.4016644;9.267432;-2.001949;0.2597538;0.7400723;0.4478729;-0.4292213;16.6667
0.4016644;9.267432;-2.001949;0.293404;0.7058122;0.4752927;-0.4357065;16.70003
0.4016644;9.267432;-2.001949;0.3402713;0.6573684;0.5085304;-0.4398626;16.73337
0.4016644;9.267432;-2.001949;0.3905734;0.6052015;0.5342615;-0.4424344;16.7667
0.4016644;9.267432;-2.001949;0.4283967;0.5660566;0.5478292;-0.4426504;16.80003
0.4016644;9.267432;-2.001949;0.4613653;0.5316648;0.5576938;-0.4398322;16.83337
0.4016644;9.267432;-2.001949;0.4836425;0.5088372;0.5610462;-0.4386363;16.8667
0.4016644;9.267432;-2.001949;0.5088381;0.4836416;0.5610462;-0.4386364;16.90003
0.4016644;9.267432;-2.001949;0.5280221;0.4645773;0.5597104;-0.4382749;16.93337
0.4016644;9.267432;-2.001949;0.5467938;0.4458452;0.5580012;-0.4368904;16.9667
0.4016644;9.267432;-2.001949;0.5587602;0.4340756;0.5558416;-0.4363548;17.00003
0.4016644;9.267432;-2.001949;0.5777807;0.4158529;0.5497316;-0.437071;17.03337
0.4016644;9.267432;-2.001949;0.5829554;0.4126374;0.5395856;-0.4458036;17.0667
0.4016644;9.267432;-2.001949;0.5727913;0.425089;0.527054;-0.461978;17.10003
0.4016644;9.267432;-2.001949;0.5704157;0.4275699;0.526594;-0.4631509;17.13337
0.4016644;9.267432;-2.001949;0.5704157;0.4275699;0.526594;-0.4631509;17.1667
0.4016644;9.267432;-2.001949;0.5704157;0.4275699;0.526594;-0.4631509;17.20003
0.4016644;9.267432;-2.001949;0.5637589;0.4338807;0.5300988;-0.4614312;17.23337
0.4016644;9.267432;-2.001949;0.5283481;0.4675165;0.5444987;-0.4536493;17.2667
0.4016644;9.267432;-2.001949;0.5078684;0.4879066;0.5458138;-0.4539869;17.30003
0.4016644;9.267432;-2.001949;0.4958946;0.5021116;0.5315486;-0.468432;17.33337
0.4016644;9.267432;-2.001949;0.4982391;0.5008562;0.5212628;-0.4787337;17.3667
0.4016644;9.267432;-2.001949;0.5021231;0.4978679;0.4978681;-0.5021229;17.40003
0.4016644;9.267432;-2.001949;0.503393;0.4961924;0.4855897;-0.5143844;17.43337
0.4016644;9.267432;-2.001949;0.5060988;0.4926805;0.4752572;-0.5246528;17.4667
0.4016644;9.267432;-2.001949;0.518959;0.4770819;0.4551137;-0.5440091;17.50003
0.4016644;9.267432;-2.001949;0.5316272;0.4613252;0.4395062;-0.5580196;17.53337
0.4016644;9.267432;-2.001949;0.5465698;0.4423652;0.423103;-0.5714529;17.5667
0.4016644;9.267432;-2.001949;0.5553963;0.4290876;0.4082579;-0.5837331;17.60003
0.4016644;9.267432;-2.001949;0.5614275;0.4182571;0.3945766;-0.5951215;17.63337
0.4016644;9.267432;-2.001949;0.566026;0.4073278;0.3790096;-0.6083176;17.6667
0.4016644;9.267432;-2.001949;0.5665298;0.4004046;0.3655397;-0.6205651;17.70004
0.4016644;9.267432;-2.001949;0.5656974;0.393122;0.3504899;-0.6345065;17.73337
0.4016644;9.267432;-2.001949;0.5646713;0.3837212;0.3331966;-0.6502957;17.7667
0.4016644;9.267432;-2.001949;0.5636044;0.3778289;0.3226965;-0.6598958;17.80004
0.4016644;9.267432;-2.001949;0.5614097;0.369207;0.3076801;-0.6736752;17.83337
0.4016644;9.267432;-2.001949;0.5580961;0.3630039;0.2957293;-0.6850556;17.8667
0.4016644;9.267432;-2.001949;0.5536698;0.3566524;0.2832499;-0.6971501;17.90004
0.4016644;9.267432;-2.001949;0.5513253;0.3523835;0.2759318;-0.7040796;17.93337
0.4016644;9.267432;-2.001949;0.5445803;0.3414711;0.2577845;-0.7213716;17.9667
0.4016644;9.267432;-2.001949;0.5374014;0.3336513;0.2439166;-0.7351063;18.00003
0.4016644;9.267432;-2.001949;0.529811;0.3260609;0.2309175;-0.7481055;18.03337
0.4016644;9.267432;-2.001949;0.5243126;0.3189611;0.220602;-0.7580863;18.0667
0.4016644;9.267432;-2.001949;0.5175347;0.3077014;0.2064746;-0.7712625;18.10003
0.4016644;9.267432;-2.001949;0.5131904;0.3007979;0.1981515;-0.7790329;18.13337
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.1667
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.20004
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.23337
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.2667
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.30004
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.33337
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.3667
0.4016644;9.267432;-2.001949;0.5120479;0.2977372;0.1950195;-0.7817461;18.40004
0.4016644;9.267432;-2.001949;0.5118558;0.2975453;0.1947546;-0.782011;18.43337
0.4016644;9.267432;-2.001949;0.5071818;0.2919125;0.1876745;-0.7888802;18.4667
0.4016644;9.267432;-2.001949;0.4857997;0.2782069;0.1665035;-0.8117119;18.50004
0.4016644;9.267432;-2.001949;0.473803;0.2726167;0.1570388;-0.8225142;18.53337
0.4016644;9.267432;-2.001949;0.4593411;0.2626448;0.1442784;-0.8361861;18.5667
0.4016644;9.267432;-2.001949;0.4504569;0.2566492;0.136966;-0.8440735;18.60004
0.4016644;9.267432;-2.001949;0.437001;0.2489752;0.1272701;-0.854894;18.63337
0.4016644;9.267432;-2.001949;0.4278173;0.2420417;0.1200519;-0.8625403;18.6667
0.4016644;9.267432;-2.001949;0.4196714;0.2364687;0.114218;-0.8688571;18.70004
0.4016644;9.267432;-2.001949;0.415235;0.233963;0.1114068;-0.8720263;18.73337
